episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
80,1.0,5.331523534026555,-6.351883195533843,178.82060799317696,30.0,1.5,20,0.0,False,True,0.22561961278413292,1,62.13206519556659,1320.696,prepare,0.0
80,2.0,5.331707271063012,-6.351787043400777,178.8016287269943,-30.0,0.5,0,11.516256270565062,False,True,0.22532512541130123,1,62.13206519556659,1320.756,in_progress,0.0
80,3.0,5.32583646745252,-6.351000080841002,178.79925773706205,0.0,3.5,10,20.076125175969047,False,True,0.23478375527907144,1,62.13206519556659,1320.831,in_progress,0.0
80,4.0,5.307024270542627,-6.343180715345699,177.36449164491896,-30.0,1.0,1,7.629001729162192,False,True,0.26516006916648766,1,62.13206519556659,1320.896,in_progress,0.0
80,5.0,5.276025756011677,-6.328444730342424,174.49457858412984,0.0,3.0,9,15.30474712711825,False,True,0.31523735635591243,2,62.13206519556659,1320.963,in_progress,0.0
80,6.0,5.232926921388835,-6.309733565532284,171.14502506113698,0.0,3.5,10,18.663996342192366,False,True,0.38483978053154205,2,62.13206519556659,1321.034,in_progress,0.0
80,7.0,5.166818127335504,-6.299487304683501,171.09994468631652,30.0,1.0,19,8.019532625629727,False,True,0.4913672837940809,2,62.13206519556659,1321.081,in_progress,0.0
80,8.0,5.109467124734223,-6.30273753219152,173.78595483495775,-10.0,2.0,6,11.29535049245242,False,True,0.5836280393961936,3,62.13206519556659,1321.163,in_progress,0.0
80,9.0,5.032135935153646,-6.306463639591475,176.15013119740416,-30.0,1.0,1,8.857085544218787,False,True,0.7071376989796909,3,62.13206519556659,1321.228,in_progress,0.0
80,10.0,4.910424809217003,-6.28625119359205,173.6849611961608,0.0,3.0,9,18.028609662416923,False,True,0.9028609662416923,3,62.13206519556659,1321.298,in_progress,0.0
80,11.0,4.874337755595992,-6.277071938166932,172.5060158534877,-10.0,2.0,6,12.73514905764083,False,True,0.9608663963404913,4,62.13206519556659,1321.363,in_progress,0.0
80,12.0,4.776990110125872,-6.2500827333287665,169.44262187457147,30.0,1.5,20,11.56101973094467,False,True,1.1173223677133604,4,62.13206519556659,1321.432,in_progress,0.0
80,13.0,4.682006750818223,-6.225821049024142,168.01378695581408,10.0,3.0,14,18.74898074967759,False,True,1.2673674974580866,4,62.13206519556659,1321.497,in_progress,0.0
80,14.0,4.559095361452163,-6.208976796688818,169.84249869985098,-20.0,1.0,3,11.461922314972545,False,True,1.4646691240961562,5,62.13206519556659,1321.564,in_progress,0.0
80,15.0,4.456976370703221,-6.197100666502877,171.21514774929824,20.0,2.0,17,14.85770383715702,False,True,1.6286555755735528,5,62.13206519556659,1321.627,in_progress,0.0
80,16.0,4.345557066049166,-6.18589775582408,172.60675792882563,0.0,3.5,10,23.525190516029596,False,True,1.8040304825647353,5,62.13206519556659,1321.673,in_progress,0.0
80,17.0,4.221838741646451,-6.178734840672722,174.32847408985967,0.0,3.0,9,20.78058634541867,False,True,2.0026996787211737,6,62.13206519556659,1321.767,in_progress,0.0
80,18.0,4.08340052142968,-6.172250725027508,175.6879240572187,20.0,2.0,17,16.339037951275316,False,True,2.2210268312295574,6,62.13206519556659,1321.826,in_progress,0.0
80,19.0,3.947243227004984,-6.17386295367944,178.10244653375682,10.0,2.0,12,16.842482553912543,False,True,2.440071685243383,7,62.13206519556659,1321.898,in_progress,0.0
80,20.0,3.801776368513325,-6.187441017378172,-178.22771815723686,20.0,2.0,17,17.35467643200356,False,True,2.6709352864007125,7,62.13206519556659,1321.96,in_progress,0.0
80,21.0,3.667862542106881,-6.209062083098964,-174.70060813202764,-20.0,1.5,4,16.002818039284346,False,True,2.8880917882497124,8,62.13206519556659,1322.029,in_progress,0.0
80,22.0,3.553373108284651,-6.231105571345677,-171.83352271943977,-20.0,2.0,5,17.973063523563262,False,True,3.0740739751839175,8,62.13206519556659,1322.094,in_progress,0.0
80,23.0,3.4210871446450173,-6.2464513256003205,-172.5638474375315,-20.0,1.0,3,15.281802537808453,False,True,3.284814583695944,8,62.13206519556659,1322.154,in_progress,0.0
80,24.0,3.255636621405361,-6.249997071096382,-176.00952105064638,-10.0,2.0,6,18.795235565250515,False,True,3.5508565356601234,9,62.13206519556659,1322.227,in_progress,0.0
80,25.0,3.188586053307816,-6.245981877406622,-177.98571596483913,-30.0,1.0,1,15.622326179232873,False,True,3.6555815448082183,9,62.13206519556659,1322.3,in_progress,0.0
80,26.0,3.0830364159752337,-6.228914161244295,177.48063539831932,0.0,4.0,11,30.70303686627191,False,True,3.8227895852306966,9,62.13206519556659,1322.366,in_progress,0.0
80,27.0,2.980153050813046,-6.209878009343679,174.70316846813682,10.0,2.0,12,18.761005579801555,False,True,3.9854715065464195,10,62.13206519556659,1322.437,in_progress,0.0
80,28.0,2.8596049486763273,-6.205105314242396,175.94189959375845,10.0,3.0,14,23.927096300422598,False,True,4.179586964118328,10,62.13206519556659,1322.499,in_progress,0.0
80,29.0,2.7252781803600485,-6.211230224429213,179.18282377643644,0.0,4.0,11,31.158321733628878,False,True,4.3959133027523745,11,62.13206519556659,1322.567,in_progress,0.0
80,30.0,2.5809425297536306,-6.2191639321447285,-178.88096287234012,-20.0,1.5,4,17.684011822561637,False,True,4.630203546768491,11,62.13206519556659,1322.638,in_progress,0.0
80,31.0,2.4308634533927327,-6.219001907626535,-179.2673179173375,0.0,4.0,11,31.713318071538694,False,True,4.871128602176995,12,62.13206519556659,1322.699,in_progress,0.0
80,32.0,2.2976900170549253,-6.215450887955836,179.7011092297818,0.0,4.0,11,31.89491245597334,False,True,5.086371985911469,12,62.13206519556659,1322.764,in_progress,0.0
80,33.0,2.1390323890028586,-6.2179727355286225,-179.7257065787895,10.0,3.0,14,25.186157457220705,False,True,5.341431960882832,13,62.13206519556659,1322.834,in_progress,0.0
80,34.0,1.9552841974745059,-6.231501398510394,-177.27739803860624,20.0,1.5,16,18.837810332939892,False,True,5.639855513199564,13,62.13206519556659,1322.898,in_progress,0.0
80,35.0,1.7972604505779666,-6.254404794724325,-174.23242135565465,0.0,4.0,11,32.84569421616667,False,True,5.895992975658335,14,62.13206519556659,1322.955,in_progress,0.0
80,36.0,1.64511229349002,-6.278484487759612,-172.58343290518172,-30.0,1.0,1,18.068095456762688,False,True,6.144514364434568,14,62.13206519556659,1323.031,in_progress,0.0
80,37.0,1.4825352612651648,-6.2949399824238315,-173.09792196167484,10.0,3.0,14,26.316957520332423,False,True,6.407274282522995,15,62.13206519556659,1323.103,in_progress,0.0
80,38.0,1.298450679442394,-6.310498748327068,-174.05031976794595,0.0,3.5,10,29.897716382003754,False,True,6.706132225161427,15,62.13206519556659,1323.147,in_progress,0.0
80,39.0,1.1416761225119114,-6.335545974334901,-172.4010736497122,-20.0,2.0,5,21.846822546700103,False,True,6.96026079321304,16,62.13206519556659,1323.232,in_progress,0.0
80,40.0,0.9712347489078594,-6.360414288837412,-171.13388990058127,20.0,1.5,16,20.344347151192743,False,True,7.237738860477097,16,62.13206519556659,1323.289,in_progress,0.0
80,41.0,0.8075525748718229,-6.382592410118278,-171.66454993250792,0.0,4.0,11,34.299090012283855,False,True,7.5026269050363785,17,62.13206519556659,1323.367,in_progress,0.0
80,42.0,0.64152247768186,-6.410434268394699,-171.02721226519935,20.0,2.0,17,22.50692619819393,False,True,7.77290900324145,18,62.13206519556659,1323.427,in_progress,0.0
80,43.0,0.49338022093067785,-6.4422346536485575,-169.48441118069454,-20.0,2.0,5,22.6381651021318,False,True,8.014410993916675,18,62.13206519556659,1323.496,in_progress,0.0
80,44.0,0.33557400549312655,-6.475333846052085,-168.7815930710047,-20.0,1.5,4,21.04629533072169,False,True,8.270369945517544,19,62.13206519556659,1323.567,in_progress,0.0
80,45.0,0.18394416220410098,-6.4962585200115655,-170.53278145389626,-10.0,2.0,6,22.92512026212939,False,True,8.516304117958226,19,62.13206519556659,1323.629,in_progress,0.0
80,46.0,0.06225109902877826,-6.506053660196121,-172.6929560815396,-20.0,1.0,3,19.940464559270488,False,True,8.712613697264425,19,62.13206519556659,1323.7,in_progress,0.0
80,47.0,-0.06757656337899764,-6.50442675713697,-176.40067186783173,0.0,3.5,10,31.231553135093613,False,True,8.921329973493998,20,62.13206519556659,1323.764,in_progress,0.0
80,48.0,-0.18370451466395588,-6.498895718634741,-178.92395475483104,0.0,3.5,10,31.226181307386152,False,True,9.108567027545353,20,62.13206519556659,1323.833,in_progress,0.0
80,49.0,-0.3187138024601234,-6.4896182928350425,178.5221301072762,10.0,2.5,13,25.281142379657336,False,True,9.325259766032094,21,62.13206519556659,1323.901,in_progress,0.0
80,50.0,-0.46938552100034586,-6.4856987234806756,178.4894866356653,-10.0,3.0,8,28.13673408074785,False,True,9.568367040373925,21,62.13206519556659,1323.954,in_progress,0.0
80,51.0,-0.6257799893889013,-6.479263059032414,177.87978836743812,-10.0,3.0,8,28.254286638893483,False,True,9.819686185835677,22,62.13206519556659,1324.011,in_progress,0.0
80,52.0,-0.7926323688830629,-6.456104572893998,174.51500159849215,0.0,3.5,10,31.650525569783085,False,True,10.088273296287205,22,62.13206519556659,1324.107,in_progress,0.0
