episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
20,1.0,5.331459348460736,-6.351871643211176,178.7644791523552,10.0,2.0,12,0.0,False,True,0.22572306161630448,1,62.13206519556659,295.412,prepare,0.0
20,2.0,5.331707271063094,-6.351787043400779,178.80162872699427,-10.0,2.5,7,17.516256270565073,False,True,0.22532512541130148,1,62.13206519556659,295.475,in_progress,0.0
20,3.0,5.319356332156134,-6.353765665699188,179.36306534414433,0.0,3.0,9,17.172595081391712,False,True,0.24517785244175141,1,62.13206519556659,295.539,in_progress,0.0
20,4.0,5.295386596648681,-6.3511463498521605,178.75916789986306,-30.0,1.0,1,8.094716632353153,False,True,0.2837886652941261,1,62.13206519556659,295.607,in_progress,0.0
20,5.0,5.2582694797563985,-6.3414890643665665,176.9008433272005,-10.0,2.5,7,13.122975105907065,False,True,0.3436487552953532,2,62.13206519556659,295.678,in_progress,0.0
20,6.0,5.2153351577142715,-6.323473823353222,173.24138732035314,0.0,3.0,9,15.882959220930335,False,True,0.4129775532558201,2,62.13206519556659,295.748,in_progress,0.0
20,7.0,5.148606018548027,-6.308141118745035,171.66791354788452,30.0,0.5,18,7.686688287538519,False,True,0.5205681801276963,2,62.13206519556659,295.812,in_progress,0.0
20,8.0,5.091363134983412,-6.300677829255751,171.37494229015067,20.0,1.0,15,8.659890695453235,False,True,0.6127912556362589,3,62.13206519556659,295.874,in_progress,0.0
20,9.0,5.0279621042987515,-6.299155039969931,173.14185629995723,-20.0,2.0,5,11.931061669508729,False,True,0.7137955502557856,3,62.13206519556659,295.937,in_progress,0.0
20,10.0,4.947516327788963,-6.296519141066614,174.4677950630818,10.0,3.0,14,17.432477944720468,False,True,0.8432477944720468,3,62.13206519556659,296.004,in_progress,0.0
20,11.0,4.869512903743771,-6.290468953214792,175.15989549026833,30.0,1.0,19,9.806738882478234,False,True,0.9687412770726057,4,62.13206519556659,296.072,in_progress,0.0
20,12.0,4.773068280995289,-6.296701090877961,178.2065787462872,0.0,3.0,9,18.36679512749382,False,True,1.1240154152992583,4,62.13206519556659,296.146,in_progress,0.0
20,13.0,4.676458885647907,-6.302833596828403,-179.97695374161,-10.0,3.0,8,18.83485285036945,False,True,1.2785308705480285,4,62.13206519556659,296.199,in_progress,0.0
