episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
280,1.0,-4.022596272459911,-0.13430048000221287,93.56382439837652,-20.24080597977956,1.0692180192480678,[-20.24080597977956, 1.0692180192480678],0.0,False,True,0.606373200069574,1,23.090893150458662,3319.606,prepare,0.0
280,2.0,-4.022596658186517,-0.1344290784727574,93.54953400483356,6.587372032864494,1.036817474075469,[6.587372032864494, 1.036817474075469],1.0,False,True,0.6058182518480983,1,23.090893150458662,3319.678,in_progress,0.0
280,3.0,-4.021909853831247,-0.12755401350608672,93.28320888651488,24.409246641567485,1.0930375599388076,[24.409246641567485, 1.0930375599388076],1.0,False,True,0.6357381167364905,1,23.090893150458662,3319.732,in_progress,0.0
280,4.0,-4.024010982582761,-0.1071005671644536,93.49504319062636,-8.266268629334292,1.1031736634691287,[-8.266268629334292, 1.1031736634691287],1.0,False,True,0.7231856060069319,1,23.090893150458662,3319.809,in_progress,0.0
280,5.0,-4.0199406045259,-0.07571657609253307,92.10765750534678,-30.0,1.0,[-30.0, 1.0],1.0,False,True,0.8601198960627287,2,23.090893150458662,3319.881,in_progress,0.0
280,6.0,-4.001615311019723,-0.02599205012659228,87.41954285821596,-15.440816983754459,1.0663945778972477,[-15.440816983754459, 1.0663945778972477],1.0,False,True,1.081561144243902,2,23.090893150458662,3319.91,in_progress,0.0
280,7.0,-3.9746148383568616,0.018049420207885303,81.60491028667947,10.403271877813069,1.185091759397532,[10.403271877813069, 1.185091759397532],1.0,False,True,1.2817596350675886,2,23.090893150458662,3320.013,in_progress,0.0
280,8.0,-3.9455972393167302,0.07557479712081133,76.91313689027128,-14.3665887724209,1.0005946878032497,[-14.3665887724209, 1.0005946878032497],1.0,False,True,1.5408922614203369,3,23.090893150458662,3320.077,in_progress,0.0
280,9.0,-3.919268666773066,0.13286018776010775,74.00204452031373,-15.632447788979187,1.0751841596190075,[-15.632447788979187, 1.0751841596190075],1.0,False,True,1.7979743213190094,3,23.090893150458662,3320.107,in_progress,0.0
280,10.0,-3.8804395911554574,0.18933341827325323,69.12085460266685,16.79738080690963,1.102534613964797,[16.79738080690963, 1.102534613964797],1.0,False,True,2.140971678247365,3,23.090893150458662,3320.214,in_progress,0.0
