episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
180,1.0,-4.022686127724359,-0.13422767376005465,93.57999609039449,-30.0,1.1654037764347,[-30.0, 1.1654037764347],0.0,False,True,0.6066533786474593,1,23.090893150458662,1420.466,prepare,0.0
180,2.0,-4.022596658186513,-0.1344290784728086,93.5495340048337,3.9727563139666273,1.2,[3.9727563139666273, 1.2],1.0,False,True,0.6058182518481009,1,23.090893150458662,1420.53,in_progress,0.0
180,3.0,-4.022888173967503,-0.12866124016958014,93.51140632110972,-30.0,1.122837484131755,[-30.0, 1.122837484131755],1.0,False,True,0.6305919391590639,1,23.090893150458662,1420.595,in_progress,0.0
180,4.0,-4.0217412174606775,-0.10954259492435592,92.99016124291073,-30.0,1.1467355133818096,[-30.0, 1.1467355133818096],1.0,False,True,0.713507075974611,1,23.090893150458662,1420.664,in_progress,0.0
180,5.0,-4.007208944431728,-0.07896747511391172,89.10136644023711,-30.0,1.2,[-30.0, 1.2],1.0,False,True,0.8509014859706976,2,23.090893150458662,1420.733,in_progress,0.0
180,6.0,-3.9783316698587963,-0.03896172585154331,82.41710329523683,-30.0,1.0,[-30.0, 1.0],1.0,False,True,1.0343975381160766,2,23.090893150458662,1420.798,in_progress,0.0
180,7.0,-3.9291624118563147,0.019584716209285827,73.1473605123713,-30.0,1.1772479675777947,[-30.0, 1.1772479675777947],1.0,False,True,1.3055433020284966,2,23.090893150458662,1420.869,in_progress,0.0
180,8.0,-3.888031252168901,0.059820506896499356,66.76250254803088,-15.55969349753527,1.0925229693086373,[-15.55969349753527, 1.0925229693086373],0.5,False,True,1.4946581219272534,2,23.090893150458662,1420.928,in_progress,0.0
180,9.0,-3.8388065873545285,0.09975422901502831,59.949308627256116,25.559330259953946,1.0750503382378813,[25.559330259953946, 1.0750503382378813],0.5,False,True,1.6855253629055524,3,23.090893150458662,1420.99,in_progress,0.0
180,10.0,-3.7936164464800175,0.1492525319023991,56.64716952906844,-20.792460037139957,1.0,[-20.792460037139957, 1.0],0.5,False,True,2.0735973347157435,3,23.090893150458662,1421.059,in_progress,0.0
180,11.0,-3.749453509358812,0.20941829655021077,55.692292132611975,8.858578981328698,1.1065308350810383,[8.858578981328698, 1.1065308350810383],0.5,False,True,2.375626268176988,3,23.090893150458662,1421.129,in_progress,0.0
180,12.0,-3.702095264166651,0.2733094707033271,55.00972164470095,-30.0,1.0,[-30.0, 1.0],0.5,False,True,2.6968870483116856,4,23.090893150458662,1421.194,in_progress,0.0
180,13.0,-3.6620128618374523,0.33135508265387137,55.08991862793158,2.8744615617098717,1.1178311390394444,[2.8744615617098717, 1.1178311390394444],0.1,False,True,2.9853667343377346,4,23.090893150458662,1421.271,in_progress,0.0
180,14.0,-3.616718781631516,0.3932921916423067,54.72916837721956,-11.89887090660056,1.0820249568989022,[-11.89887090660056, 1.0820249568989022],0.1,False,True,3.6084387668444426,4,23.090893150458662,1421.334,in_progress,0.0
180,15.0,-3.562340651048913,0.4643958427976035,54.00912227018353,-30.0,1.1032584462296453,[-30.0, 1.1032584462296453],0.1,False,True,3.992255644898316,5,23.090893150458662,1421.391,in_progress,0.0
180,16.0,-3.5187859839491624,0.5105639633156164,52.17417179426637,-30.0,1.2,[-30.0, 1.2],0.1,False,True,4.258967389505226,5,23.090893150458662,1421.463,in_progress,0.0
180,17.0,-3.4600096779895018,0.559963423119052,48.622567835382185,12.161177840930542,1.177144604987575,[12.161177840930542, 1.177144604987575],0.1,False,True,5.01234431199049,5,23.090893150458662,1421.486,in_progress,0.0
180,18.0,-3.4022121111567873,0.6077204221608811,45.903499309959315,-16.66858181096202,1.1780497364905753,[-16.66858181096202, 1.1780497364905753],0.1,False,True,5.336371975317176,6,23.090893150458662,1421.596,in_progress,0.0
180,19.0,-3.3369447020924246,0.6632093829849367,44.0710046698838,-30.0,1.0059280674098485,[-30.0, 1.0059280674098485],0.1,False,True,6.154572418890525,6,23.090893150458662,1421.665,in_progress,0.0
180,20.0,-3.266702576817785,0.7090194251891604,40.54792991182727,-29.311804444727407,1.1300436549539636,[-29.311804444727407, 1.1300436549539636],0.1,False,True,6.514428600741606,7,23.090893150458662,1421.734,in_progress,0.0
180,21.0,-3.1943843913460057,0.7411572759577003,35.57381400282692,-30.0,1.2,[-30.0, 1.2],0.1,False,True,6.85704837090049,7,23.090893150458662,1421.802,in_progress,0.0
180,22.0,-3.124778680668448,0.7631734112453892,30.463781385359315,-8.769712869069021,1.0293771359232304,[-8.769712869069021, 1.0293771359232304],0.1,False,True,7.523291326117235,7,23.090893150458662,1421.868,in_progress,0.0
180,23.0,-3.012082892322553,0.7976089865274929,24.89771984519815,-20.698158940286042,1.2,[-20.698158940286042, 1.2],0.1,False,True,8.030646409836914,8,23.090893150458662,1421.933,in_progress,0.0
180,24.0,-2.9741318509487034,0.8096651534752952,23.69181670307302,-6.18565167152698,1.2,[-6.18565167152698, 1.2],0.1,False,True,8.201874728846995,8,23.090893150458662,1421.987,in_progress,0.0
180,25.0,-2.8947111064190723,0.8311924520517171,21.014668131290954,20.604411928241603,1.2,[20.604411928241603, 1.2],0.1,False,True,8.777266855205133,8,23.090893150458662,1422.062,in_progress,0.0
180,26.0,-2.8176270183915295,0.8548060030752181,19.74996358633869,30.0,1.1505182103890919,[30.0, 1.1505182103890919],0.5,False,True,9.112169310269287,8,23.090893150458662,1422.129,in_progress,0.0
180,27.0,-2.7458647762858557,0.8881680394960584,21.34675968364357,7.65102494109847,1.1982404348023505,[7.65102494109847, 1.1982404348023505],0.5,False,True,9.424476742424053,9,23.090893150458662,1422.193,in_progress,0.0
180,28.0,-2.671670341971726,0.9288464933912246,23.725211573551224,-21.282876279796383,1.175511730361224,[-21.282876279796383, 1.175511730361224],0.5,False,True,9.903272260640776,9,23.090893150458662,1422.266,in_progress,0.0
